symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,section,product,unit,month_production,month_sales_qty,month_sales_rate_rial,month_sales_amount_mrial,month,year
کگهر,گهرزمین,iron_ore,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰,۱۴۰۱/۰۸/۰۷ ۱۹:۰۹:۳۸,950992,False,https://excel.codal.ir/service/Excel/GetAll/xnN4pCENhqHsZ0qHs4bJQQQaQQQg%3d%3d/0,domestic,گندله بورس کالا,تن,0.0,60000.0,27628333.0,1657700.0,1401-07,1401
کگهر,گهرزمین,iron_ore,1401/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۷/۳۰,۱۴۰۱/۰۸/۰۷ ۱۹:۰۹:۳۸,950992,False,https://excel.codal.ir/service/Excel/GetAll/xnN4pCENhqHsZ0qHs4bJQQQaQQQg%3d%3d/0,export,گندله صادراتی,تن,0.0,0.0,0.0,0.0,1401-07,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,859814.0,0.0,,0.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,export,سود سرمایه گذاری,,0.0,,0.0,0.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,کلوخه سنگ آهن,تن,860128.0,0.0,,0.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,کنسانتره بورس کالا,تن,0.0,123962.0,22253626.0,2758604.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,592381.0,64076.0,28162807.0,1804560.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,0.0,,0.0,0.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,گندله,تن,410652.0,0.0,,0.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,domestic,گندله بورس کالا,تن,0.0,560000.0,28588911.0,16009790.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۸/۳۰(اصلاحیه),۱۴۰۱/۰۹/۰۸ ۱۵:۱۱:۱۳,965424,True,https://excel.codal.ir/service/Excel/GetAll/clu9YX7QQQaQQQxY94wJzMB9LKSA%3d%3d/0,export,گندله صادراتی,تن,0.0,219377.0,20816252.0,4566607.0,1401-08,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,956660.0,0.0,,0.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,export,سود سرمایه گذاری,,,,0.0,0.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,کلوخه سنگ آهن,تن,843841.0,17145.0,11386935.0,195229.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,کنسانتره بورس کالا,تن,0.0,496465.0,29901586.0,14845091.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,581655.0,48427.0,27852768.0,1348826.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,0.0,,0.0,0.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,گندله,تن,433708.0,0.0,,0.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,domestic,گندله بورس کالا,تن,0.0,568905.0,30433187.0,17313592.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۰۹/۳۰(اصلاحیه),۱۴۰۲/۰۱/۱۷ ۲۲:۰۵:۵۸,1010775,True,https://excel.codal.ir/service/Excel/GetAll/7IEOBrmOOObOOOK4waua0kzD3prw%3d%3d/0,export,گندله صادراتی,تن,0.0,348984.0,27262468.0,9514165.0,1401-09,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,706448.0,0.0,,0.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,export,سود سرمایه گذاری,,,,0.0,0.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,کلوخه سنگ آهن,تن,735989.0,0.0,,0.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,کنسانتره بورس کالا,تن,,50000.0,27655000.0,1382750.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,607454.0,67232.0,28941471.0,1945793.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,,,0.0,0.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,گندله,تن,148816.0,0.0,,0.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,domestic,گندله بورس کالا,تن,,280000.0,34986071.0,9796100.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۰/۳۰(اصلاحیه),۱۴۰۱/۱۱/۱۰ ۰۸:۴۵:۵۳,989220,True,https://excel.codal.ir/service/Excel/GetAll/JMvOOObOOOWBRBQ75oUlNFAzEV0Q%3d%3d/0,export,گندله صادراتی,تن,,73473.0,30289372.0,2225451.0,1401-10,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,811900.0,0.0,,0.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,export,سود سرمایه گذاری,,,,0.0,0.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,کلوخه سنگ آهن,تن,1294830.0,0.0,,0.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,کنسانتره بورس کالا,تن,,168430.0,30169334.0,5081421.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,377216.0,57902.0,30734310.0,1779578.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,,,0.0,0.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,گندله,تن,82543.0,0.0,,0.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,domestic,گندله بورس کالا,تن,,280000.0,37747857.0,10569400.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۱/۳۰,۱۴۰۱/۱۲/۰۷ ۱۵:۳۰:۵۴,997272,False,https://excel.codal.ir/service/Excel/GetAll/XaHnjOOObOOOwz48ANNRsVCV9uUg%3d%3d/0,export,گندله صادراتی,تن,0.0,250450.0,32643657.0,8175604.0,1401-11,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,638262.0,0.0,,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,export,سود سرمایه گذاری,,0.0,0.0,0.0,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,کلوخه سنگ آهن,تن,1138482.0,0.0,,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,کنسانتره بورس کالا,تن,0.0,186450.0,34908319.0,6508656.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,585326.0,0.0,,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,0.0,0.0,0.0,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,گندله,تن,460307.0,50000.0,38961680.0,1948084.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,domestic,گندله بورس کالا,تن,0.0,35000.0,40690857.0,1424180.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1401/12/29,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۱/۱۲/۲۹(اصلاحیه),۱۴۰۲/۰۱/۳۰ ۱۷:۲۱:۰۱,1015391,True,https://excel.codal.ir/service/Excel/GetAll/Z4K6EoIrYyKuC15ccutNwg%3d%3d/0,export,گندله صادراتی,تن,0.0,0.0,0.0,0.0,1401-12,1401
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,988251.0,0.0,,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,export,سود سرمایه گذاری,,0.0,0.0,0.0,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,کلوخه سنگ آهن,تن,1048640.0,0.0,,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,کنسانتره بورس کالا,تن,0.0,146765.0,35974551.0,5279805.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,614313.0,0.0,,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,0.0,0.0,0.0,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,گندله,تن,512947.0,0.0,,0.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,domestic,گندله بورس کالا,تن,0.0,55000.0,42211364.0,2321625.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۱/۳۱,۱۴۰۲/۰۲/۰۹ ۱۵:۴۵:۲۵,1018392,False,https://excel.codal.ir/service/Excel/GetAll/T8wduL2V9gPbcXdQCAqqOOObOOOg%3d%3d/0,export,گندله صادراتی,تن,0.0,139251.0,48647371.0,6774195.0,1402-01,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,domestic,سنگ آهن دانه بندی شده,تن,1001927.0,0.0,,0.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,export,سود سرمایه گذاری,,,,0.0,0.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,domestic,کلوخه سنگ آهن,تن,1167370.0,0.0,,0.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,domestic,کنسانتره بورس کالا,تن,,340418.0,35156919.0,11968048.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,domestic,کنسانتره سنگ آهن,تن,621995.0,0.0,,0.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,export,کنسانتره سنگ آهن صادراتی,تن,0.0,0.0,0.0,0.0,1402-02,1402
کگهر,گهرزمین,iron_ore,1402/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۲/۰۲/۳۱,۱۴۰۲/۰۳/۰۷ ۱۶:۴۳:۰۳,1032208,False,https://excel.codal.ir/service/Excel/GetAll/J4NOOObOOOiLZOU8mo6Dj567XQfw%3d%3d/0,domestic,گندله,تن,520133.0,0.0,,0.0,1402-02,1402
