date,usd_irr,date_jalali
2023-02-06,442370.0,1401/11/17
2023-02-07,445610.0,1401/11/18
2023-02-08,450651.0,1401/11/19
2023-02-12,456050.0,1401/11/23
2023-02-13,459070.0,1401/11/24
2023-02-14,457108.0,1401/11/25
2023-02-16,451120.0,1401/11/27
2023-02-19,499020.0,1401/11/30
2023-02-20,498910.0,1401/12/01
2023-02-21,511050.0,1401/12/02
2023-02-22,525831.0,1401/12/03
2023-02-25,584930.0,1401/12/06
2023-02-26,584380.0,1401/12/07
2023-02-27,559340.0,1401/12/08
2023-02-28,556510.0,1401/12/09
2023-03-01,556478.0,1401/12/10
2023-03-04,509000.0,1401/12/13
2023-03-05,511040.0,1401/12/14
2023-03-06,503480.0,1401/12/15
2023-03-07,509070.0,1401/12/16
2023-03-08,492988.0,1401/12/17
2023-03-11,445050.0,1401/12/20
2023-03-12,452840.0,1401/12/21
2023-03-13,470800.0,1401/12/22
2023-03-14,469470.0,1401/12/23
2023-03-15,467919.0,1401/12/24
2023-03-18,481014.0,1401/12/27
2023-03-25,507910.0,1402/01/05
2023-03-26,510920.0,1402/01/06
2023-03-27,511900.0,1402/01/07
2023-03-28,511750.0,1402/01/08
2023-03-29,546655.0,1402/01/09
2023-04-03,511080.0,1402/01/14
2023-04-04,511080.0,1402/01/15
2023-04-05,507990.0,1402/01/16
2023-04-06,510483.0,1402/01/17
2023-04-08,503080.0,1402/01/19
2023-04-09,504600.0,1402/01/20
2023-04-10,508880.0,1402/01/21
2023-04-11,510540.0,1402/01/22
2023-04-12,510019.0,1402/01/23
2023-04-15,512590.0,1402/01/26
2023-04-16,514550.0,1402/01/27
2023-04-17,517570.0,1402/01/28
2023-04-18,517080.0,1402/01/29
2023-04-19,516069.0,1402/01/30
2023-04-23,517759.0,1402/02/03
2023-04-25,517810.0,1402/02/05
2023-04-26,535050.0,1402/02/06
2023-04-27,532830.0,1402/02/07
2023-04-29,549090.0,1402/02/09
2023-04-30,557350.0,1402/02/10
2023-05-01,546450.0,1402/02/11
2023-05-02,540200.0,1402/02/12
2023-05-03,541800.0,1402/02/13
2023-05-04,536840.0,1402/02/14
2023-05-06,527520.0,1402/02/16
2023-05-07,535870.0,1402/02/17
2023-05-08,531720.0,1402/02/18
2023-05-09,529510.0,1402/02/19
2023-05-10,530410.0,1402/02/20
2023-05-11,530360.0,1402/02/21
2023-05-13,513810.0,1402/02/23
2023-05-14,521060.0,1402/02/24
2023-05-15,515020.0,1402/02/25
2023-05-17,512090.0,1402/02/27
2023-05-18,510980.0,1402/02/28
2023-05-20,518530.0,1402/02/30
2023-05-21,523310.0,1402/02/31
2023-05-22,522510.0,1402/03/01
2023-05-23,515040.0,1402/03/02
2023-05-24,516190.0,1402/03/03
2023-05-25,514320.0,1402/03/04
2023-05-27,515170.0,1402/03/06
2023-05-28,518350.0,1402/03/07
2023-05-29,513420.0,1402/03/08
2023-05-30,509580.0,1402/03/09
2023-05-31,513330.0,1402/03/10
2023-06-01,510890.0,1402/03/11
2023-06-03,509250.0,1402/03/13
2023-06-06,496350.0,1402/03/16
2023-06-07,492900.0,1402/03/17
2023-06-08,490840.0,1402/03/18
2023-06-10,470090.0,1402/03/20
2023-06-11,481970.0,1402/03/21
2023-06-12,499100.0,1402/03/22
2023-06-13,488580.0,1402/03/23
2023-06-14,488020.0,1402/03/24
2023-06-15,488100.0,1402/03/25
2023-06-17,492280.0,1402/03/27
2023-06-18,486810.0,1402/03/28
2023-06-19,489740.0,1402/03/29
2023-06-20,485880.0,1402/03/30
2023-06-21,497310.0,1402/03/31
2023-06-22,497130.0,1402/04/01
2023-06-24,499510.0,1402/04/03
2023-06-25,497970.0,1402/04/04
2023-06-26,492920.0,1402/04/05
2023-06-27,492350.0,1402/04/06
2023-06-28,492800.0,1402/04/07
2023-07-01,499930.0,1402/04/10
2023-07-02,502990.0,1402/04/11
2023-07-03,502840.0,1402/04/12
2023-07-04,503100.0,1402/04/13
2023-07-05,503130.0,1402/04/14
2023-07-06,503130.0,1402/04/15
2023-07-08,499630.0,1402/04/17
2023-07-09,498290.0,1402/04/18
2023-07-10,491460.0,1402/04/19
2023-07-11,492430.0,1402/04/20
2023-07-12,492610.0,1402/04/21
2023-07-13,492610.0,1402/04/22
2023-07-15,483700.0,1402/04/24
2023-07-16,488180.0,1402/04/25
2023-07-17,488170.0,1402/04/26
2023-07-18,484700.0,1402/04/27
2023-07-19,486370.0,1402/04/28
2023-07-20,486370.0,1402/04/29
2023-07-22,483360.0,1402/04/31
2023-07-23,486140.0,1402/05/01
2023-07-24,488370.0,1402/05/02
2023-07-25,490250.0,1402/05/03
2023-07-26,488990.0,1402/05/04
2023-07-29,487970.0,1402/05/07
2023-07-30,493660.0,1402/05/08
2023-07-31,500700.0,1402/05/09
2023-08-01,500090.0,1402/05/10
2023-08-02,498670.0,1402/05/11
2023-08-05,496320.0,1402/05/14
2023-08-06,496440.0,1402/05/15
2023-08-07,493500.0,1402/05/16
2023-08-08,495420.0,1402/05/17
2023-08-09,496590.0,1402/05/18
2023-08-10,496730.0,1402/05/19
2023-08-12,491420.0,1402/05/21
2023-08-13,492960.0,1402/05/22
2023-08-14,492480.0,1402/05/23
2023-08-15,489440.0,1402/05/24
2023-08-16,488580.0,1402/05/25
2023-08-17,488580.0,1402/05/26
2023-08-19,487920.0,1402/05/28
2023-08-20,486950.0,1402/05/29
2023-08-21,492730.0,1402/05/30
2023-08-22,490230.0,1402/05/31
2023-08-23,491670.0,1402/06/01
2023-08-24,491670.0,1402/06/02
2023-08-26,491620.0,1402/06/04
2023-08-27,490130.0,1402/06/05
2023-08-28,490760.0,1402/06/06
2023-08-29,491010.0,1402/06/07
2023-08-30,490200.0,1402/06/08
2023-08-31,490200.0,1402/06/09
2023-09-02,496660.0,1402/06/11
2023-09-03,496400.0,1402/06/12
2023-09-04,496040.0,1402/06/13
2023-09-05,496040.0,1402/06/14
2023-09-07,495910.0,1402/06/16
2023-09-09,496650.0,1402/06/18
2023-09-10,495750.0,1402/06/19
2023-09-11,497000.0,1402/06/20
2023-09-12,499310.0,1402/06/21
2023-09-13,499310.0,1402/06/22
2023-09-17,495330.0,1402/06/26
2023-09-18,496450.0,1402/06/27
2023-09-19,491150.0,1402/06/28
2023-09-20,493930.0,1402/06/29
2023-09-21,493930.0,1402/06/30
2023-09-23,493580.0,1402/07/01
2023-09-25,495020.0,1402/07/03
2023-09-26,494480.0,1402/07/04
2023-09-27,497380.0,1402/07/05
2023-09-28,495380.0,1402/07/06
2023-09-30,495540.0,1402/07/08
2023-10-01,496500.0,1402/07/09
2023-10-02,496240.0,1402/07/10
2023-10-04,499010.0,1402/07/12
2023-10-05,498970.0,1402/07/13
2023-10-07,524400.0,1402/07/15
2023-10-08,527530.0,1402/07/16
2023-10-09,520570.0,1402/07/17
2023-10-10,517730.0,1402/07/18
2023-10-11,515530.0,1402/07/19
2023-10-12,511700.0,1402/07/20
2023-10-14,507520.0,1402/07/22
2023-10-15,502980.0,1402/07/23
2023-10-16,509920.0,1402/07/24
2023-10-17,513360.0,1402/07/25
2023-10-18,508805.0,1402/07/26
2023-10-21,506362.0,1402/07/29
2023-10-22,506160.0,1402/07/30
2023-10-23,507540.0,1402/08/01
2023-10-24,511860.0,1402/08/02
2023-10-25,516090.0,1402/08/03
2023-10-27,521490.0,1402/08/05
2023-10-28,513390.0,1402/08/06
2023-10-29,514600.0,1402/08/07
2023-10-30,516380.0,1402/08/08
2023-10-31,516860.0,1402/08/09
2023-11-01,521350.0,1402/08/10
2023-11-03,511400.0,1402/08/12
2023-11-04,512360.0,1402/08/13
2023-11-05,513520.0,1402/08/14
2023-11-06,512190.0,1402/08/15
2023-11-07,510520.0,1402/08/16
2023-11-08,513530.0,1402/08/17
2023-11-10,513250.0,1402/08/19
2023-11-11,513370.0,1402/08/20
2023-11-12,511800.0,1402/08/21
2023-11-13,511510.0,1402/08/22
2023-11-14,509070.0,1402/08/23
2023-11-15,509430.0,1402/08/24
2023-11-17,506400.0,1402/08/26
2023-11-18,503040.0,1402/08/27
2023-11-19,504010.0,1402/08/28
2023-11-20,501990.0,1402/08/29
2023-11-21,502190.0,1402/08/30
2023-11-22,503740.0,1402/09/01
2023-11-24,504280.0,1402/09/03
2023-11-25,502510.0,1402/09/04
2023-11-26,504240.0,1402/09/05
2023-11-27,506232.0,1402/09/06
2023-11-28,507010.0,1402/09/07
2023-11-29,506950.0,1402/09/08
2023-12-01,504830.0,1402/09/10
2023-12-02,505910.0,1402/09/11
2023-12-03,506510.0,1402/09/12
2023-12-04,505010.0,1402/09/13
2023-12-05,504240.0,1402/09/14
2023-12-06,505170.0,1402/09/15
2023-12-08,505310.0,1402/09/17
2023-12-09,505350.0,1402/09/18
2023-12-10,506170.0,1402/09/19
2023-12-11,504640.0,1402/09/20
2023-12-12,504460.0,1402/09/21
2023-12-13,504670.0,1402/09/22
2023-12-15,504670.0,1402/09/24
2023-12-17,502380.0,1402/09/26
2023-12-18,500560.0,1402/09/27
2023-12-19,500712.0,1402/09/28
2023-12-20,500760.0,1402/09/29
2023-12-22,503010.0,1402/10/01
2023-12-23,500690.0,1402/10/02
2023-12-24,500890.0,1402/10/03
2023-12-25,501040.0,1402/10/04
2023-12-26,503450.0,1402/10/05
2023-12-27,503190.0,1402/10/06
2023-12-29,506160.0,1402/10/08
2023-12-30,505630.0,1402/10/09
2023-12-31,505980.0,1402/10/10
2024-01-01,506430.0,1402/10/11
2024-01-02,508290.0,1402/10/12
2024-01-03,514170.0,1402/10/13
2024-01-05,509740.0,1402/10/15
2024-01-06,509760.0,1402/10/16
2024-01-07,509490.0,1402/10/17
2024-01-08,514840.0,1402/10/18
2024-01-09,519780.0,1402/10/19
2024-01-10,516020.0,1402/10/20
2024-01-12,524680.0,1402/10/22
2024-01-13,520860.0,1402/10/23
2024-01-14,524630.0,1402/10/24
2024-01-15,529040.0,1402/10/25
2024-01-16,536510.0,1402/10/26
2024-01-17,540290.0,1402/10/27
2024-01-19,542230.0,1402/10/29
2024-01-20,539080.0,1402/10/30
2024-01-21,540510.0,1402/11/01
2024-01-22,548920.0,1402/11/02
2024-01-23,556590.0,1402/11/03
2024-01-26,563000.0,1402/11/06
2024-01-27,558630.0,1402/11/07
2024-01-28,582990.0,1402/11/08
2024-01-29,582890.0,1402/11/09
2024-01-30,584030.0,1402/11/10
2024-01-31,576496.0,1402/11/11
2024-02-02,563780.0,1402/11/13
2024-02-03,551370.0,1402/11/14
2024-02-04,553880.0,1402/11/15
2024-02-05,557015.0,1402/11/16
2024-02-06,557380.0,1402/11/17
2024-02-09,549020.0,1402/11/20
2024-02-11,551950.0,1402/11/22
2024-02-12,554690.0,1402/11/23
2024-02-13,555800.0,1402/11/24
2024-02-14,560270.0,1402/11/25
2024-02-16,563020.0,1402/11/27
2024-02-18,570360.0,1402/11/29
2024-02-19,565060.0,1402/11/30
2024-02-20,570290.0,1402/12/01
2024-02-21,572710.0,1402/12/02
2024-02-23,572670.0,1402/12/04
2024-02-25,582491.0,1402/12/06
2024-02-26,586050.0,1402/12/07
2024-02-27,581090.0,1402/12/08
2024-02-28,584660.0,1402/12/09
2024-03-01,593130.0,1402/12/11
2024-03-02,593390.0,1402/12/12
2024-03-03,605020.0,1402/12/13
2024-03-04,609470.0,1402/12/14
2024-03-05,609890.0,1402/12/15
2024-03-06,605639.0,1402/12/16
2024-03-08,605340.0,1402/12/18
2024-03-09,592850.0,1402/12/19
2024-03-10,599410.0,1402/12/20
2024-03-11,597090.0,1402/12/21
2024-03-12,595340.0,1402/12/22
2024-03-13,593800.0,1402/12/23
2024-03-15,601080.0,1402/12/25
2024-03-16,600260.0,1402/12/26
2024-03-17,603510.0,1402/12/27
2024-03-23,618100.0,1403/01/04
2024-03-24,614030.0,1403/01/05
2024-03-25,608380.0,1403/01/06
2024-03-26,613950.0,1403/01/07
2024-03-27,616580.0,1403/01/08
2024-03-29,618334.0,1403/01/10
2024-04-01,632900.0,1403/01/13
2024-04-02,634740.0,1403/01/14
2024-04-03,641000.0,1403/01/15
2024-04-05,647000.0,1403/01/17
2024-04-06,640000.0,1403/01/18
2024-04-07,608700.0,1403/01/19
2024-04-08,637000.0,1403/01/20
2024-04-12,641000.0,1403/01/24
2024-04-13,618800.0,1403/01/25
2024-04-14,638400.0,1403/01/26
2024-04-15,619200.0,1403/01/27
2024-04-16,597900.0,1403/01/28
2024-04-17,600900.0,1403/01/29
2024-04-19,629000.0,1403/01/31
2024-04-20,627600.0,1403/02/01
2024-04-21,640100.0,1403/02/02
2024-04-22,618300.0,1403/02/03
2024-04-23,613700.0,1403/02/04
2024-04-24,644200.0,1403/02/05
2024-04-26,600600.0,1403/02/07
2024-04-27,620100.0,1403/02/08
2024-04-28,627500.0,1403/02/09
2024-04-29,644100.0,1403/02/10
2024-04-30,631000.0,1403/02/11
2024-05-01,597300.0,1403/02/12
2024-05-04,606100.0,1403/02/15
2024-05-05,602200.0,1403/02/16
2024-05-06,597200.0,1403/02/17
2024-05-07,599500.0,1403/02/18
2024-05-08,634600.0,1403/02/19
2024-05-10,633700.0,1403/02/21
2024-05-11,601600.0,1403/02/22
2024-05-12,629000.0,1403/02/23
2024-05-13,595000.0,1403/02/24
2024-05-14,597300.0,1403/02/25
2024-05-15,600600.0,1403/02/26
2024-05-17,607700.0,1403/02/28
2024-05-18,608600.0,1403/02/29
2024-05-19,605600.0,1403/02/30
2024-05-20,604700.0,1403/02/31
2024-05-21,601000.0,1403/03/01
2024-05-22,600700.0,1403/03/02
2024-05-24,614500.0,1403/03/04
2024-05-25,612200.0,1403/03/05
2024-05-26,614100.0,1403/03/06
2024-05-27,598200.0,1403/03/07
2024-05-28,616500.0,1403/03/08
2024-05-29,605400.0,1403/03/09
2024-05-31,599600.0,1403/03/11
2024-06-01,603100.0,1403/03/12
2024-06-04,599800.0,1403/03/15
2024-06-05,601900.0,1403/03/16
2024-06-07,603900.0,1403/03/18
2024-06-08,611600.0,1403/03/19
2024-06-09,608500.0,1403/03/20
2024-06-10,609900.0,1403/03/21
2024-06-11,608300.0,1403/03/22
2024-06-12,615900.0,1403/03/23
2024-06-14,596500.0,1403/03/25
2024-06-15,602600.0,1403/03/26
2024-06-17,604700.0,1403/03/28
2024-06-18,596100.0,1403/03/29
2024-06-19,614800.0,1403/03/30
2024-06-21,601200.0,1403/04/01
2024-06-22,602700.0,1403/04/02
2024-06-23,604500.0,1403/04/03
2024-06-25,601200.0,1403/04/05
2024-06-26,603200.0,1403/04/06
2024-06-28,610200.0,1403/04/08
2024-06-29,616910.0,1403/04/09
2024-06-30,613620.0,1403/04/10
2024-07-01,608140.0,1403/04/11
2024-07-02,603750.0,1403/04/12
2024-07-03,608760.0,1403/04/13
2024-07-05,598300.0,1403/04/15
2024-07-06,588510.0,1403/04/16
2024-07-07,588520.0,1403/04/17
2024-07-08,588790.0,1403/04/18
2024-07-09,585100.0,1403/04/19
2024-07-10,579650.0,1403/04/20
2024-07-12,579900.0,1403/04/22
2024-07-13,579170.0,1403/04/23
2024-07-16,573300.0,1403/04/26
2024-07-17,572200.0,1403/04/27
2024-07-19,575770.0,1403/04/29
2024-07-20,576110.0,1403/04/30
2024-07-21,575960.0,1403/04/31
2024-07-22,581760.0,1403/05/01
2024-07-23,584600.0,1403/05/02
2024-07-24,587610.0,1403/05/03
2024-07-26,586460.0,1403/05/05
2024-07-27,590840.0,1403/05/06
2024-07-28,589400.0,1403/05/07
2024-07-29,593500.0,1403/05/08
2024-07-30,600400.0,1403/05/09
2024-07-31,606000.0,1403/05/10
2024-08-02,615270.0,1403/05/12
2024-08-03,609000.0,1403/05/13
2024-08-04,614900.0,1403/05/14
2024-08-05,611400.0,1403/05/15
2024-08-06,614010.0,1403/05/16
2024-08-07,610000.0,1403/05/17
2024-08-09,597700.0,1403/05/19
2024-08-10,594100.0,1403/05/20
2024-08-11,600250.0,1403/05/21
2024-08-12,595700.0,1403/05/22
2024-08-13,588350.0,1403/05/23
2024-08-14,587650.0,1403/05/24
2024-08-16,577050.0,1403/05/26
2024-08-18,583100.0,1403/05/28
2024-08-19,579850.0,1403/05/29
2024-08-20,581600.0,1403/05/30
2024-08-21,584100.0,1403/05/31
2024-08-23,582650.0,1403/06/02
2024-08-25,593200.0,1403/06/04
2024-08-26,591250.0,1403/06/05
2024-08-27,590000.0,1403/06/06
2024-08-28,593950.0,1403/06/07
2024-08-30,594800.0,1403/06/09
2024-08-31,599000.0,1403/06/10
2024-09-02,598900.0,1403/06/12
2024-09-04,599000.0,1403/06/14
2024-09-06,597500.0,1403/06/16
2024-09-07,594500.0,1403/06/17
2024-09-08,596750.0,1403/06/18
2024-09-09,596150.0,1403/06/19
2024-09-10,597500.0,1403/06/20
2024-09-13,593900.0,1403/06/23
2024-09-14,590400.0,1403/06/24
2024-09-15,591000.0,1403/06/25
2024-09-16,595150.0,1403/06/26
2024-09-17,592350.0,1403/06/27
2024-09-18,592300.0,1403/06/28
2024-09-21,595500.0,1403/06/31
2024-09-22,597800.0,1403/07/01
2024-09-23,604850.0,1403/07/02
2024-09-24,597150.0,1403/07/03
2024-09-25,600300.0,1403/07/04
2024-09-27,607000.0,1403/07/06
2024-09-28,606100.0,1403/07/07
2024-09-29,603750.0,1403/07/08
2024-09-30,614950.0,1403/07/09
2024-10-01,622550.0,1403/07/10
2024-10-02,626900.0,1403/07/11
2024-10-04,623900.0,1403/07/13
2024-10-05,634550.0,1403/07/14
2024-10-06,628450.0,1403/07/15
2024-10-07,625450.0,1403/07/16
2024-10-08,629350.0,1403/07/17
2024-10-09,635500.0,1403/07/18
2024-10-11,624950.0,1403/07/20
2024-10-12,628450.0,1403/07/21
2024-10-13,631500.0,1403/07/22
2024-10-14,627650.0,1403/07/23
2024-10-15,633350.0,1403/07/24
2024-10-16,636600.0,1403/07/25
2024-10-18,639600.0,1403/07/27
2024-10-19,641950.0,1403/07/28
2024-10-20,648550.0,1403/07/29
2024-10-21,661500.0,1403/07/30
2024-10-22,677300.0,1403/08/01
2024-10-23,679500.0,1403/08/02
2024-10-25,655300.0,1403/08/04
2024-10-26,660850.0,1403/08/05
2024-10-27,674800.0,1403/08/06
2024-10-28,684000.0,1403/08/07
2024-10-29,692400.0,1403/08/08
2024-10-30,682300.0,1403/08/09
2024-11-01,694800.0,1403/08/11
2024-11-02,693250.0,1403/08/12
2024-11-03,689600.0,1403/08/13
2024-11-04,688900.0,1403/08/14
2024-11-05,696250.0,1403/08/15
2024-11-06,690450.0,1403/08/16
2024-11-08,692200.0,1403/08/18
2024-11-09,682650.0,1403/08/19
2024-11-10,669200.0,1403/08/20
2024-11-11,678200.0,1403/08/21
2024-11-12,684400.0,1403/08/22
2024-11-13,683300.0,1403/08/23
2024-11-15,682400.0,1403/08/25
2024-11-16,681750.0,1403/08/26
2024-11-17,684450.0,1403/08/27
2024-11-18,689050.0,1403/08/28
2024-11-19,689300.0,1403/08/29
2024-11-20,692250.0,1403/08/30
2024-11-22,699050.0,1403/09/02
2024-11-23,689600.0,1403/09/03
2024-11-24,693700.0,1403/09/04
2024-11-25,695950.0,1403/09/05
2024-11-26,699050.0,1403/09/06
2024-11-27,701400.0,1403/09/07
2024-11-29,704000.0,1403/09/09
2024-11-30,699000.0,1403/09/10
2024-12-01,704150.0,1403/09/11
2024-12-02,710950.0,1403/09/12
2024-12-03,714800.0,1403/09/13
2024-12-06,715600.0,1403/09/16
2024-12-07,719200.0,1403/09/17
2024-12-08,718850.0,1403/09/18
2024-12-09,723200.0,1403/09/19
2024-12-10,731950.0,1403/09/20
2024-12-11,729600.0,1403/09/21
2024-12-13,747150.0,1403/09/23
2024-12-14,747100.0,1403/09/24
2024-12-15,759500.0,1403/09/25
2024-12-16,766300.0,1403/09/26
2024-12-17,773650.0,1403/09/27
2024-12-18,767550.0,1403/09/28
2024-12-20,762400.0,1403/09/30
2024-12-21,762800.0,1403/10/01
2024-12-22,778800.0,1403/10/02
2024-12-23,786600.0,1403/10/03
2024-12-24,785950.0,1403/10/04
2024-12-25,793850.0,1403/10/05
2024-12-27,810600.0,1403/10/07
2024-12-28,797150.0,1403/10/08
2024-12-29,813200.0,1403/10/09
2024-12-30,813050.0,1403/10/10
2024-12-31,812300.0,1403/10/11
2025-01-01,806350.0,1403/10/12
2025-01-03,798350.0,1403/10/14
2025-01-04,795450.0,1403/10/15
2025-01-05,793450.0,1403/10/16
2025-01-06,800800.0,1403/10/17
2025-01-07,804100.0,1403/10/18
2025-01-08,813900.0,1403/10/19
2025-01-10,819500.0,1403/10/21
2025-01-11,806650.0,1403/10/22
2025-01-12,814600.0,1403/10/23
2025-01-14,804850.0,1403/10/25
2025-01-15,800700.0,1403/10/26
2025-01-17,805300.0,1403/10/28
2025-01-18,806700.0,1403/10/29
2025-01-19,810200.0,1403/10/30
2025-01-20,823350.0,1403/11/01
2025-01-21,825700.0,1403/11/02
2025-01-22,839050.0,1403/11/03
2025-01-24,833900.0,1403/11/05
2025-01-25,838800.0,1403/11/06
2025-01-26,839300.0,1403/11/07
2025-01-28,832300.0,1403/11/09
2025-01-29,835100.0,1403/11/10
2025-01-31,837650.0,1403/11/12
2025-02-01,840500.0,1403/11/13
2025-02-02,838650.0,1403/11/14
2025-02-03,845950.0,1403/11/15
2025-02-04,852700.0,1403/11/16
2025-02-05,854600.0,1403/11/17
2025-02-07,889600.0,1403/11/19
2025-02-08,913650.0,1403/11/20
2025-02-10,881500.0,1403/11/22
2025-02-11,883500.0,1403/11/23
2025-02-12,890600.0,1403/11/24
2025-02-14,906150.0,1403/11/26
2025-02-15,907050.0,1403/11/27
2025-02-16,908200.0,1403/11/28
2025-02-17,919950.0,1403/11/29
2025-02-18,921700.0,1403/11/30
2025-02-19,930700.0,1403/12/01
2025-02-21,935800.0,1403/12/03
2025-02-22,927400.0,1403/12/04
2025-02-23,913150.0,1403/12/05
2025-02-24,918300.0,1403/12/06
2025-02-25,925950.0,1403/12/07
2025-02-26,925200.0,1403/12/08
2025-02-28,921600.0,1403/12/10
2025-03-01,922300.0,1403/12/11
2025-03-02,907350.0,1403/12/12
2025-03-03,904800.0,1403/12/13
2025-03-04,884900.0,1403/12/14
2025-03-05,891700.0,1403/12/15
2025-03-07,912200.0,1403/12/17
2025-03-08,922100.0,1403/12/18
2025-03-09,923850.0,1403/12/19
2025-03-10,922850.0,1403/12/20
2025-03-11,926800.0,1403/12/21
2025-03-12,923050.0,1403/12/22
2025-03-14,911350.0,1403/12/24
2025-03-15,931300.0,1403/12/25
2025-03-16,943200.0,1403/12/26
2025-03-17,977800.0,1403/12/27
2025-03-24,1017850.0,1404/01/04
2025-03-25,1019200.0,1404/01/05
2025-03-26,1021900.0,1404/01/06
2025-03-28,1038950.0,1404/01/08
2025-03-29,1027800.0,1404/01/09
2025-04-04,1025650.0,1404/01/15
2025-04-05,1045200.0,1404/01/16
2025-04-06,1055550.0,1404/01/17
2025-04-07,997950.0,1404/01/18
2025-04-08,999700.0,1404/01/19
2025-04-09,1008900.0,1404/01/20
2025-04-11,962150.0,1404/01/22
2025-04-12,859900.0,1404/01/23
2025-04-13,880800.0,1404/01/24
2025-04-14,879800.0,1404/01/25
2025-04-15,877000.0,1404/01/26
2025-04-16,855950.0,1404/01/27
2025-04-18,831900.0,1404/01/29
2025-04-19,827900.0,1404/01/30
2025-04-20,819750.0,1404/01/31
2025-04-21,808350.0,1404/02/01
2025-04-22,808750.0,1404/02/02
2025-04-25,823600.0,1404/02/05
2025-04-26,827000.0,1404/02/06
2025-04-27,812650.0,1404/02/07
2025-04-28,809650.0,1404/02/08
2025-04-29,813900.0,1404/02/09
2025-04-30,819450.0,1404/02/10
2025-05-02,856900.0,1404/02/12
2025-05-03,858700.0,1404/02/13
2025-05-04,844400.0,1404/02/14
2025-05-05,824650.0,1404/02/15
2025-05-06,820500.0,1404/02/16
2025-05-07,830600.0,1404/02/17
2025-05-09,835500.0,1404/02/19
2025-05-10,831950.0,1404/02/20
2025-05-11,834900.0,1404/02/21
2025-05-12,835000.0,1404/02/22
2025-05-13,832100.0,1404/02/23
2025-05-14,831100.0,1404/02/24
2025-05-16,823350.0,1404/02/26
2025-05-17,818000.0,1404/02/27
2025-05-18,818550.0,1404/02/28
2025-05-19,840650.0,1404/02/29
2025-05-20,831900.0,1404/02/30
2025-05-21,827100.0,1404/02/31
2025-05-23,829150.0,1404/03/02
2025-05-24,823500.0,1404/03/03
2025-05-25,822500.0,1404/03/04
2025-05-26,828300.0,1404/03/05
2025-05-27,826850.0,1404/03/06
2025-05-28,822700.0,1404/03/07
2025-05-30,827400.0,1404/03/09
2025-05-31,822500.0,1404/03/10
2025-06-01,823650.0,1404/03/11
2025-06-02,823850.0,1404/03/12
2025-06-06,820700.0,1404/03/16
2025-06-07,822850.0,1404/03/17
2025-06-08,824950.0,1404/03/18
2025-06-09,819100.0,1404/03/19
2025-06-10,827400.0,1404/03/20
2025-06-11,835350.0,1404/03/21
2025-06-24,828700.0,1404/04/03
2025-06-25,836800.0,1404/04/04
2025-06-27,845700.0,1404/04/06
2025-06-28,881200.0,1404/04/07
2025-06-29,906950.0,1404/04/08
2025-06-30,917200.0,1404/04/09
2025-07-01,913900.0,1404/04/10
2025-07-02,916000.0,1404/04/11
2025-07-06,883700.0,1404/04/15
2025-07-07,870400.0,1404/04/16
2025-07-08,878300.0,1404/04/17
2025-07-09,882850.0,1404/04/18
2025-07-11,870900.0,1404/04/20
2025-07-12,889000.0,1404/04/21
2025-07-14,894200.0,1404/04/23
2025-07-15,888400.0,1404/04/24
2025-07-16,887400.0,1404/04/25
2025-07-18,875600.0,1404/04/27
2025-07-19,867600.0,1404/04/28
2025-07-20,878950.0,1404/04/29
2025-07-21,881100.0,1404/04/30
2025-07-22,879900.0,1404/04/31
2025-07-23,884400.0,1404/05/01
2025-07-25,880500.0,1404/05/03
2025-07-26,880000.0,1404/05/04
2025-07-27,892050.0,1404/05/05
2025-07-28,892500.0,1404/05/06
2025-07-29,896000.0,1404/05/07
2025-07-30,905600.0,1404/05/08
2025-08-01,911800.0,1404/05/10
2025-08-02,924000.0,1404/05/11
2025-08-03,938000.0,1404/05/12
2025-08-04,934100.0,1404/05/13
2025-08-05,929600.0,1404/05/14
2025-08-06,934500.0,1404/05/15
2025-08-09,918300.0,1404/05/18
2025-08-10,920000.0,1404/05/19
2025-08-11,932750.0,1404/05/20
2025-08-12,924900.0,1404/05/21
2025-08-13,936700.0,1404/05/22
2025-08-16,927600.0,1404/05/25
2025-08-17,932900.0,1404/05/26
2025-08-18,938500.0,1404/05/27
2025-08-19,933450.0,1404/05/28
2025-08-20,937500.0,1404/05/29
2025-08-21,950600.0,1404/05/30
2025-08-23,941000.0,1404/06/01
2025-08-25,958000.0,1404/06/03
2025-08-26,966500.0,1404/06/04
2025-08-27,1000000.0,1404/06/05
2025-08-28,989000.0,1404/06/06
2025-08-30,1026200.0,1404/06/08
2025-08-31,1048300.0,1404/06/09
2025-09-02,1032000.0,1404/06/11
2025-09-03,1025700.0,1404/06/12
2025-09-04,1014400.0,1404/06/13
2025-09-06,1029800.0,1404/06/15
2025-09-07,1026800.0,1404/06/16
2025-09-08,1011000.0,1404/06/17
2025-09-09,1008300.0,1404/06/18
2025-09-11,993000.0,1404/06/20
2025-09-13,976850.0,1404/06/22
2025-09-14,979800.0,1404/06/23
2025-09-15,992550.0,1404/06/24
2025-09-16,996450.0,1404/06/25
2025-09-17,992350.0,1404/06/26
2025-09-18,988450.0,1404/06/27
2025-09-20,1026100.0,1404/06/29
2025-09-21,1058600.0,1404/06/30
2025-09-22,1040000.0,1404/06/31
2025-09-23,1034900.0,1404/07/01
2025-09-24,1072050.0,1404/07/02
2025-09-25,1082900.0,1404/07/03
2025-09-27,1101200.0,1404/07/05
