symbol,company,group,period_end,title,publish_dt,tracing_no,is_revision,excel_url,energy_type,unit,month_qty,month_rate_rial,month_amount_mrial,ytd_qty,ytd_rate_rial,ytd_amount_mrial,month,year,gregorian
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۴/۳۱,۱۴۰۳/۰۵/۰۴ ۱۴:۳۵:۴۹,1225536,False,https://excel.codal.ir/service/Excel/GetAll/i9SOCN8Lr88Xuja4mSGRzg%3d%3d/0,آب,مترمکعب,1150983.0,555971.0,639913.0,4369157.0,569415.0,2487863.0,1403-04,1403,2024-07-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۴/۳۱,۱۴۰۳/۰۵/۰۴ ۱۴:۳۵:۴۹,1225536,False,https://excel.codal.ir/service/Excel/GetAll/i9SOCN8Lr88Xuja4mSGRzg%3d%3d/0,برق,مگاوات ساعت,99825.0,20035061.0,2000000.0,401779.0,15330316.0,6159399.0,1403-04,1403,2024-07-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۴/۳۱,۱۴۰۳/۰۵/۰۴ ۱۴:۳۵:۴۹,1225536,False,https://excel.codal.ir/service/Excel/GetAll/i9SOCN8Lr88Xuja4mSGRzg%3d%3d/0,گاز طبیعی,مترمکعب,10670786.0,28147.0,300348.0,48958403.0,30462.0,1491361.0,1403-04,1403,2024-07-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۵/۳۱,۱۴۰۳/۰۶/۱۰ ۱۵:۰۲:۳۳,1241882,False,https://excel.codal.ir/service/Excel/GetAll/f9OlqTRTc6hzdEEpImxXIg%3d%3d/0,آب,مترمکعب,1151651.0,569924.0,656353.0,5521476.0,572430.0,3160656.0,1403-05,1403,2024-08-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۵/۳۱,۱۴۰۳/۰۶/۱۰ ۱۵:۰۲:۳۳,1241882,False,https://excel.codal.ir/service/Excel/GetAll/f9OlqTRTc6hzdEEpImxXIg%3d%3d/0,برق,مگاوات ساعت,90350.0,20933747.0,1891364.0,476654.0,18492068.0,8814318.0,1403-05,1403,2024-08-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۵/۳۱,۱۴۰۳/۰۶/۱۰ ۱۵:۰۲:۳۳,1241882,False,https://excel.codal.ir/service/Excel/GetAll/f9OlqTRTc6hzdEEpImxXIg%3d%3d/0,گاز طبیعی,مترمکعب,9156832.0,28537.0,261304.0,58537378.0,30144.0,1764545.0,1403-05,1403,2024-08-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۶/۳۱(اصلاحیه),۱۴۰۳/۰۹/۳۰ ۱۷:۱۲:۰۰,1285492,True,https://excel.codal.ir/service/Excel/GetAll/G73anXDcKLJtlNRfIQwefg%3d%3d/0,آب,مترمکعب,1293593.0,592671.0,766675.0,6957012.0,580372.0,4037653.0,1403-06,1403,2024-09-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۶/۳۱(اصلاحیه),۱۴۰۳/۰۹/۳۰ ۱۷:۱۲:۰۰,1285492,True,https://excel.codal.ir/service/Excel/GetAll/G73anXDcKLJtlNRfIQwefg%3d%3d/0,برق,مگاوات ساعت,81350.0,23406355.0,1904107.0,545201.0,19692350.0,10736289.0,1403-06,1403,2024-09-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۶/۳۱(اصلاحیه),۱۴۰۳/۰۹/۳۰ ۱۷:۱۲:۰۰,1285492,True,https://excel.codal.ir/service/Excel/GetAll/G73anXDcKLJtlNRfIQwefg%3d%3d/0,گاز طبیعی,مترمکعب,11162116.0,28147.0,314182.0,69795831.0,29771.0,2077908.0,1403-06,1403,2024-09-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۷/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۵:۴۳:۱۶,1288161,True,https://excel.codal.ir/service/Excel/GetAll/LIwM7IGclEHPLRvRGvjGbw%3d%3d/0,آب,مترمکعب,1276695.0,669067.0,854194.0,8216808.0,724304.0,5951469.0,1403-07,1403,2024-10-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۷/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۵:۴۳:۱۶,1288161,True,https://excel.codal.ir/service/Excel/GetAll/LIwM7IGclEHPLRvRGvjGbw%3d%3d/0,برق,مگاوات ساعت,88126.0,16407110.0,1445893.0,640103.0,20256963.0,12966543.0,1403-07,1403,2024-10-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۷/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۵:۴۳:۱۶,1288161,True,https://excel.codal.ir/service/Excel/GetAll/LIwM7IGclEHPLRvRGvjGbw%3d%3d/0,گاز طبیعی,مترمکعب,11271912.0,26232.0,295683.0,81327586.0,29275.0,2380899.0,1403-07,1403,2024-10-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۸/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۹:۱۲:۲۰,1288568,True,https://excel.codal.ir/service/Excel/GetAll/kb61KhfsWaUUJ2w8u9GkSQ%3d%3d/0,آب,مترمکعب,1306261.0,854915.0,1116742.0,9552635.0,767407.0,7330759.0,1403-08,1403,2024-11-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۸/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۹:۱۲:۲۰,1288568,True,https://excel.codal.ir/service/Excel/GetAll/kb61KhfsWaUUJ2w8u9GkSQ%3d%3d/0,برق,مگاوات ساعت,88358.0,15329387.0,1354474.0,728694.0,19535070.0,14235088.0,1403-08,1403,2024-11-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۸/۳۰(اصلاحیه),۱۴۰۳/۱۰/۰۵ ۱۹:۱۲:۲۰,1288568,True,https://excel.codal.ir/service/Excel/GetAll/kb61KhfsWaUUJ2w8u9GkSQ%3d%3d/0,گاز طبیعی,مترمکعب,11737134.0,26231.0,307877.0,92962914.0,25742.0,2393093.0,1403-08,1403,2024-11-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۹/۳۰(اصلاحیه),۱۴۰۳/۱۰/۳۰ ۲۱:۴۸:۵۲,1298460,True,https://excel.codal.ir/service/Excel/GetAll/o1fqml2gQYZWRjvqH2t64A%3d%3d/0,آب,مترمکعب,1465329.0,821032.0,1203082.0,11177032.0,771241.0,8620181.0,1403-09,1403,2024-12-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۹/۳۰(اصلاحیه),۱۴۰۳/۱۰/۳۰ ۲۱:۴۸:۵۲,1298460,True,https://excel.codal.ir/service/Excel/GetAll/o1fqml2gQYZWRjvqH2t64A%3d%3d/0,برق,مگاوات ساعت,90777.0,14522357.0,1318296.0,821890.0,18878077.0,15515703.0,1403-09,1403,2024-12-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۰۹/۳۰(اصلاحیه),۱۴۰۳/۱۰/۳۰ ۲۱:۴۸:۵۲,1298460,True,https://excel.codal.ir/service/Excel/GetAll/o1fqml2gQYZWRjvqH2t64A%3d%3d/0,گاز طبیعی,مترمکعب,12678016.0,23102.0,292890.0,105862113.0,22464.0,2378106.0,1403-09,1403,2024-12-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۰/۳۰,۱۴۰۳/۱۱/۰۷ ۱۷:۲۲:۱۳,1301967,False,https://excel.codal.ir/service/Excel/GetAll/CiXrwRfrI8i99ahoRH4Gjg%3d%3d/0,آب,مترمکعب,1171077.0,882994.0,1034054.0,12053858.0,786902.0,9485207.0,1403-10,1403,2025-01-19
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۰/۳۰,۱۴۰۳/۱۱/۰۷ ۱۷:۲۲:۱۳,1301967,False,https://excel.codal.ir/service/Excel/GetAll/CiXrwRfrI8i99ahoRH4Gjg%3d%3d/0,برق,مگاوات ساعت,90398.0,14276676.0,1290583.0,911908.0,18399414.0,16778573.0,1403-10,1403,2025-01-19
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۰/۳۰,۱۴۰۳/۱۱/۰۷ ۱۷:۲۲:۱۳,1301967,False,https://excel.codal.ir/service/Excel/GetAll/CiXrwRfrI8i99ahoRH4Gjg%3d%3d/0,گاز طبیعی,مترمکعب,11570438.0,35581.0,411691.0,115881407.0,23599.0,2734637.0,1403-10,1403,2025-01-19
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۱/۳۰,۱۴۰۳/۱۲/۰۷ ۲۲:۵۶:۰۴,1314043,False,https://excel.codal.ir/service/Excel/GetAll/zDzYEt5q8OOObOOOOOObOOO0hGRZz5iE2g%3d%3d/0,آب,مترمکعب,1192455.0,935377.0,1115395.0,13267691.0,829386.0,11004042.0,1403-11,1403,2025-02-18
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۱/۳۰,۱۴۰۳/۱۲/۰۷ ۲۲:۵۶:۰۴,1314043,False,https://excel.codal.ir/service/Excel/GetAll/zDzYEt5q8OOObOOOOOObOOO0hGRZz5iE2g%3d%3d/0,برق,مگاوات ساعت,99494.0,14609353.0,1453543.0,1020497.0,18011464.0,18380645.0,1403-11,1403,2025-02-18
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/11/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۱/۳۰,۱۴۰۳/۱۲/۰۷ ۲۲:۵۶:۰۴,1314043,False,https://excel.codal.ir/service/Excel/GetAll/zDzYEt5q8OOObOOOOOObOOO0hGRZz5iE2g%3d%3d/0,گاز طبیعی,مترمکعب,12325968.0,35580.0,438559.0,128299969.0,24758.0,3176489.0,1403-11,1403,2025-02-18
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/12/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۲/۳۰(اصلاحیه),۱۴۰۴/۰۴/۱۳ ۱۹:۳۳:۵۴,1366989,True,https://excel.codal.ir/service/Excel/GetAll/KZnW1iOSOfAhWUUd11rnsQ%3d%3d/0,آب,مترمکعب,951620.0,1318215.0,1254440.0,14055526.0,839478.0,11799306.0,1403-12,1403,2025-03-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/12/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۲/۳۰(اصلاحیه),۱۴۰۴/۰۴/۱۳ ۱۹:۳۳:۵۴,1366989,True,https://excel.codal.ir/service/Excel/GetAll/KZnW1iOSOfAhWUUd11rnsQ%3d%3d/0,برق,مگاوات ساعت,66821.0,15484354.0,1034680.0,1081915.0,17911863.0,19379113.0,1403-12,1403,2025-03-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1403/12/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۳/۱۲/۳۰(اصلاحیه),۱۴۰۴/۰۴/۱۳ ۱۹:۳۳:۵۴,1366989,True,https://excel.codal.ir/service/Excel/GetAll/KZnW1iOSOfAhWUUd11rnsQ%3d%3d/0,گاز طبیعی,مترمکعب,8774340.0,71489.0,627272.0,137221655.0,38004.0,5214913.0,1403-12,1403,2025-03-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۱/۳۱,۱۴۰۴/۰۲/۰۷ ۲۱:۵۱:۲۴,1336847,False,https://excel.codal.ir/service/Excel/GetAll/Aa8uOw6wbSSpNctOYTPHCA%3d%3d/0,آب,مترمکعب,951620.0,1207979.0,1149537.0,951620.0,1207979.0,1149537.0,1404-01,1404,2025-04-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۱/۳۱,۱۴۰۴/۰۲/۰۷ ۲۱:۵۱:۲۴,1336847,False,https://excel.codal.ir/service/Excel/GetAll/Aa8uOw6wbSSpNctOYTPHCA%3d%3d/0,برق,مگاوات ساعت,94091.0,14966660.0,1408228.0,94091.0,14966660.0,1408228.0,1404-01,1404,2025-04-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/01/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۱/۳۱,۱۴۰۴/۰۲/۰۷ ۲۱:۵۱:۲۴,1336847,False,https://excel.codal.ir/service/Excel/GetAll/Aa8uOw6wbSSpNctOYTPHCA%3d%3d/0,گاز طبیعی,مترمکعب,12373933.0,74286.0,919216.0,12373933.0,74286.0,919216.0,1404-01,1404,2025-04-20
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۲/۳۱,۱۴۰۴/۰۳/۰۷ ۲۰:۱۵:۱۵,1351767,False,https://excel.codal.ir/service/Excel/GetAll/86KudMATFwX7a3cJWmCPLw%3d%3d/0,آب,مترمکعب,981200.0,1602317.0,1572193.0,1962400.0,1602317.0,3144386.0,1404-02,1404,2025-05-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۲/۳۱,۱۴۰۴/۰۳/۰۷ ۲۰:۱۵:۱۵,1351767,False,https://excel.codal.ir/service/Excel/GetAll/86KudMATFwX7a3cJWmCPLw%3d%3d/0,برق,مگاوات ساعت,90123.0,14873229.0,1340420.0,180246.0,14873229.0,2680840.0,1404-02,1404,2025-05-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/02/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۲/۳۱,۱۴۰۴/۰۳/۰۷ ۲۰:۱۵:۱۵,1351767,False,https://excel.codal.ir/service/Excel/GetAll/86KudMATFwX7a3cJWmCPLw%3d%3d/0,گاز طبیعی,مترمکعب,11414764.0,125909.0,1437226.0,23788697.0,104250.0,2479976.0,1404-02,1404,2025-05-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱(اصلاحیه),۱۴۰۴/۰۴/۳۰ ۲۳:۴۷:۵۱,1377182,True,https://excel.codal.ir/service/Excel/GetAll/A15OOObOOOOOObOOOqh9rdEsnO4ybiAw1g%3d%3d/0,آب,مترمکعب,1180033.0,1319035.0,1556505.0,3191070.0,1267579.0,4044934.0,1404-03,1404,2025-06-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱(اصلاحیه),۱۴۰۴/۰۴/۳۰ ۲۳:۴۷:۵۱,1377182,True,https://excel.codal.ir/service/Excel/GetAll/A15OOObOOOOOObOOOqh9rdEsnO4ybiAw1g%3d%3d/0,برق,مگاوات ساعت,102009.0,26739984.0,2727719.0,288907.0,21031851.0,6076249.0,1404-03,1404,2025-06-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/03/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۳/۳۱(اصلاحیه),۱۴۰۴/۰۴/۳۰ ۲۳:۴۷:۵۱,1377182,True,https://excel.codal.ir/service/Excel/GetAll/A15OOObOOOOOObOOOqh9rdEsnO4ybiAw1g%3d%3d/0,گاز طبیعی,مترمکعب,10256036.0,81673.0,837638.0,33989143.0,71467.0,2429092.0,1404-03,1404,2025-06-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۲۱:۴۱:۱۷,1384081,False,https://excel.codal.ir/service/Excel/GetAll/6rrOOObOOOK59UnXGsQsAR4OOObOOO1Ohw%3d%3d/0,آب,مترمکعب,1180033.0,1374261.0,1621673.0,4371103.0,1424907.0,6228416.0,1404-04,1404,2025-07-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۲۱:۴۱:۱۷,1384081,False,https://excel.codal.ir/service/Excel/GetAll/6rrOOObOOOK59UnXGsQsAR4OOObOOO1Ohw%3d%3d/0,برق,مگاوات ساعت,102009.0,26739984.0,2727719.0,390916.0,22675774.0,8864323.0,1404-04,1404,2025-07-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/04/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۴/۳۱,۱۴۰۴/۰۵/۰۷ ۲۱:۴۱:۱۷,1384081,False,https://excel.codal.ir/service/Excel/GetAll/6rrOOObOOOK59UnXGsQsAR4OOObOOO1Ohw%3d%3d/0,گاز طبیعی,مترمکعب,9070536.0,81675.0,740835.0,43059679.0,81464.0,3507821.0,1404-04,1404,2025-07-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱,۱۴۰۴/۰۶/۰۸ ۲۲:۴۸:۳۷,1397363,False,https://excel.codal.ir/service/Excel/GetAll/jKQQQaQQQv9njvUjDgKXFKtNExew%3d%3d/0,آب,مترمکعب,1183356.0,1478510.0,1749604.0,5557782.0,1461088.0,8120411.0,1404-05,1404,2025-08-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱,۱۴۰۴/۰۶/۰۸ ۲۲:۴۸:۳۷,1397363,False,https://excel.codal.ir/service/Excel/GetAll/jKQQQaQQQv9njvUjDgKXFKtNExew%3d%3d/0,برق,مگاوات ساعت,95877.0,25956684.0,2488649.0,480662.0,22806140.0,10962045.0,1404-05,1404,2025-08-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/05/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۵/۳۱,۱۴۰۴/۰۶/۰۸ ۲۲:۴۸:۳۷,1397363,False,https://excel.codal.ir/service/Excel/GetAll/jKQQQaQQQv9njvUjDgKXFKtNExew%3d%3d/0,گاز طبیعی,مترمکعب,9247972.0,63759.0,589639.0,53534877.0,76482.0,4094449.0,1404-05,1404,2025-08-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۱۰/۱۰ ۲۲:۵۶:۴۸,1467629,True,https://excel.codal.ir/service/Excel/GetAll/eiXd61XcPRHuCIdGRQTafA%3d%3d/0,آب,مترمکعب,1180171.0,1450347.0,1711658.0,6658166.0,1576475.0,10496435.0,1404-06,1404,2025-09-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۱۰/۱۰ ۲۲:۵۶:۴۸,1467629,True,https://excel.codal.ir/service/Excel/GetAll/eiXd61XcPRHuCIdGRQTafA%3d%3d/0,برق,مگاوات ساعت,89834.0,26034720.0,2338803.0,567357.0,26698236.0,15147431.0,1404-06,1404,2025-09-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/06/31,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۶/۳۱(اصلاحیه),۱۴۰۴/۱۰/۱۰ ۲۲:۵۶:۴۸,1467629,True,https://excel.codal.ir/service/Excel/GetAll/eiXd61XcPRHuCIdGRQTafA%3d%3d/0,گاز طبیعی,مترمکعب,10510972.0,63756.0,670135.0,65796780.0,74115.0,4876507.0,1404-06,1404,2025-09-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰,۱۴۰۴/۰۸/۰۷ ۲۲:۳۷:۱۰,1428299,False,https://excel.codal.ir/service/Excel/GetAll/KggqYk51KwQQQaQQQ3GKOOObOOOA0QQQaQQQCDQQQaQQQw%3d%3d/0,آب,مترمکعب,1103569.0,1618241.0,1785841.0,7761735.0,1582414.0,12282276.0,1404-07,1404,2025-10-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰,۱۴۰۴/۰۸/۰۷ ۲۲:۳۷:۱۰,1428299,False,https://excel.codal.ir/service/Excel/GetAll/KggqYk51KwQQQaQQQ3GKOOObOOOA0QQQaQQQCDQQQaQQQw%3d%3d/0,برق,مگاوات ساعت,92738.0,31642725.0,2934483.0,660095.0,27392896.0,18081914.0,1404-07,1404,2025-10-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/07/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۷/۳۰,۱۴۰۴/۰۸/۰۷ ۲۲:۳۷:۱۰,1428299,False,https://excel.codal.ir/service/Excel/GetAll/KggqYk51KwQQQaQQQ3GKOOObOOOA0QQQaQQQCDQQQaQQQw%3d%3d/0,گاز طبیعی,مترمکعب,10372462.0,63756.0,661307.0,76169242.0,72704.0,5537814.0,1404-07,1404,2025-10-22
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۳ ۱۵:۲۸:۵۳,1446569,True,https://excel.codal.ir/service/Excel/GetAll/3JsY446abxPWZ1PVBsI7pQ%3d%3d/0,آب,مترمکعب,1114361.0,1492507.0,1663192.0,8886889.0,1555749.0,13825765.0,1404-08,1404,2025-11-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۳ ۱۵:۲۸:۵۳,1446569,True,https://excel.codal.ir/service/Excel/GetAll/3JsY446abxPWZ1PVBsI7pQ%3d%3d/0,برق,مگاوات ساعت,95273.0,20562132.0,1959016.0,757904.0,25493863.0,19321901.0,1404-08,1404,2025-11-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/08/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۸/۳۰(اصلاحیه),۱۴۰۴/۱۰/۰۳ ۱۵:۲۸:۵۳,1446569,True,https://excel.codal.ir/service/Excel/GetAll/3JsY446abxPWZ1PVBsI7pQ%3d%3d/0,گاز طبیعی,مترمکعب,10667396.0,58777.0,627000.0,88114891.0,70888.0,6246282.0,1404-08,1404,2025-11-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۹/۳۰(اصلاحیه),۱۴۰۵/۰۲/۲۸ ۰۹:۲۶:۴۴,1526774,True,https://excel.codal.ir/service/Excel/GetAll/9wc7Y9Ky0sa9vONbWm8bHw%3d%3d/0,آب,مترمکعب,1043327.0,1594124.0,1663193.0,9685486.0,1656219.0,16041283.0,1404-09,1404,2025-12-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۹/۳۰(اصلاحیه),۱۴۰۵/۰۲/۲۸ ۰۹:۲۶:۴۴,1526774,True,https://excel.codal.ir/service/Excel/GetAll/9wc7Y9Ky0sa9vONbWm8bHw%3d%3d/0,برق,مگاوات ساعت,92322.0,21353361.0,1971385.0,851113.0,25141158.0,21397966.0,1404-09,1404,2025-12-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/09/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۰۹/۳۰(اصلاحیه),۱۴۰۵/۰۲/۲۸ ۰۹:۲۶:۴۴,1526774,True,https://excel.codal.ir/service/Excel/GetAll/9wc7Y9Ky0sa9vONbWm8bHw%3d%3d/0,گاز طبیعی,مترمکعب,12473878.0,59278.0,739429.0,100695352.0,65517.0,6597222.0,1404-09,1404,2025-12-21
کگل,معدنی و صنعتی گل‌گهر,iron_ore,1404/10/30,گزارش فعالیت ماهانه دوره ۱ ماهه منتهی به  ۱۴۰۴/۱۰/۳۰,۱۴۰۴/۱۱/۰۷ ۲۲:۴۹:۰۹,1473903,False,https://excel.codal.ir/service/Excel/GetAll/AFF8k5fejQmzOOObOOOcQQQaQQQtx3UN9w%3d%3d/0,آب,مترمکعب,888112.0,2277224.0,2022430.0,888112.0,2277224.0,2022430.0,1404-10,1404,2026-01-20
